id,sentence,subject_entity,object_entity,title,relation
281,"이에 대해 피아니스트 마크 레빈(Mark Levine)은 ""역사적으로 이것은 재즈 뮤지션들 사이에서 수직적 사고에서 벗어나 보다 수평적 접근으로 지축을 이동시켰다""고 설명했다.","{'word': 'Mark Levine', 'start_idx': 18, 'end_idx': 28, 'type': 'ART'}","{'word': '마크 레빈', 'start_idx': 12, 'end_idx': 16, 'type': 'ART'}",재즈,arb
282,"이에 대해 피아니스트 마크 레빈(Mark Levine)은 ""역사적으로 이것은 재즈 뮤지션들 사이에서 수직적 사고에서 벗어나 보다 수평적 접근으로 지축을 이동시켰다""고 설명했다.","{'word': 'Mark Levine', 'start_idx': 18, 'end_idx': 28, 'type': 'ART'}","{'word': '재즈', 'start_idx': 43, 'end_idx': 44, 'type': 'GEN'}",재즈,arb
283,"이에 대해 피아니스트 마크 레빈(Mark Levine)은 ""역사적으로 이것은 재즈 뮤지션들 사이에서 수직적 사고에서 벗어나 보다 수평적 접근으로 지축을 이동시켰다""고 설명했다.","{'word': '마크 레빈', 'start_idx': 12, 'end_idx': 16, 'type': 'ART'}","{'word': 'Mark Levine', 'start_idx': 18, 'end_idx': 28, 'type': 'ART'}",재즈,arb
284,베니 굿맨과 진 크루파와 같은 시카고 출신의 다른 사람들은 1930년대에 스윙의 선두 멤버가 되었다.,"{'word': '스윙', 'start_idx': 41, 'end_idx': 42, 'type': 'GEN'}","{'word': '진 크루파', 'start_idx': 7, 'end_idx': 11, 'type': 'ART'}",재즈,arb
285,베니 굿맨과 진 크루파와 같은 시카고 출신의 다른 사람들은 1930년대에 스윙의 선두 멤버가 되었다.,"{'word': '스윙', 'start_idx': 41, 'end_idx': 42, 'type': 'GEN'}","{'word': '1930년대', 'start_idx': 33, 'end_idx': 38, 'type': 'DAT'}",재즈,arb
286,베니 굿맨과 진 크루파와 같은 시카고 출신의 다른 사람들은 1930년대에 스윙의 선두 멤버가 되었다.,"{'word': '시카고', 'start_idx': 17, 'end_idx': 19, 'type': 'LOC'}","{'word': '진 크루파', 'start_idx': 7, 'end_idx': 11, 'type': 'ART'}",재즈,arb
287,베니 굿맨과 진 크루파와 같은 시카고 출신의 다른 사람들은 1930년대에 스윙의 선두 멤버가 되었다.,"{'word': '시카고', 'start_idx': 17, 'end_idx': 19, 'type': 'LOC'}","{'word': '스윙', 'start_idx': 41, 'end_idx': 42, 'type': 'GEN'}",재즈,arb
288,베니 굿맨과 진 크루파와 같은 시카고 출신의 다른 사람들은 1930년대에 스윙의 선두 멤버가 되었다.,"{'word': '진 크루파', 'start_idx': 7, 'end_idx': 11, 'type': 'ART'}","{'word': '1930년대', 'start_idx': 33, 'end_idx': 38, 'type': 'DAT'}",재즈,arb
289,베니 굿맨과 진 크루파와 같은 시카고 출신의 다른 사람들은 1930년대에 스윙의 선두 멤버가 되었다.,"{'word': '베니 굿맨', 'start_idx': 0, 'end_idx': 4, 'type': 'ART'}","{'word': '1930년대', 'start_idx': 33, 'end_idx': 38, 'type': 'DAT'}",재즈,arb
290,베니 굿맨과 진 크루파와 같은 시카고 출신의 다른 사람들은 1930년대에 스윙의 선두 멤버가 되었다.,"{'word': '1930년대', 'start_idx': 33, 'end_idx': 38, 'type': 'DAT'}","{'word': '진 크루파', 'start_idx': 7, 'end_idx': 11, 'type': 'ART'}",재즈,arb
291,베니 굿맨과 진 크루파와 같은 시카고 출신의 다른 사람들은 1930년대에 스윙의 선두 멤버가 되었다.,"{'word': '1930년대', 'start_idx': 33, 'end_idx': 38, 'type': 'DAT'}","{'word': '스윙', 'start_idx': 41, 'end_idx': 42, 'type': 'GEN'}",재즈,arb
292,"하드스윙, 블루스, 즉흥적인 스타일인 캔자스 시티 재즈와 집시 재즈(musette waltzes를 강조한 스타일)가 두드러진 스타일이었다.","{'word': '집시 재즈', 'start_idx': 32, 'end_idx': 36, 'type': 'GEN'}","{'word': 'musette waltzes', 'start_idx': 38, 'end_idx': 52, 'type': 'GEN'}",재즈,org
293,"하드스윙, 블루스, 즉흥적인 스타일인 캔자스 시티 재즈와 집시 재즈(musette waltzes를 강조한 스타일)가 두드러진 스타일이었다.","{'word': '캔자스 시티 재즈', 'start_idx': 21, 'end_idx': 29, 'type': 'GEN'}","{'word': '하드스윙', 'start_idx': 0, 'end_idx': 3, 'type': 'GEN'}",재즈,arb
294,"하드스윙, 블루스, 즉흥적인 스타일인 캔자스 시티 재즈와 집시 재즈(musette waltzes를 강조한 스타일)가 두드러진 스타일이었다.","{'word': '집시 재즈', 'start_idx': 32, 'end_idx': 36, 'type': 'GEN'}","{'word': '블루스', 'start_idx': 6, 'end_idx': 8, 'type': 'GEN'}",재즈,arb
295,"핸디의 후기 ""St. Louis Blues"" 등 이 작곡은 하바네라 리듬을 포함하고 재즈의 표준이 되었다.","{'word': '핸디', 'start_idx': 0, 'end_idx': 1, 'type': 'ART'}","{'word': 'St. Louis Blues', 'start_idx': 8, 'end_idx': 22, 'type': 'POH'}",재즈,org
296,"핸디의 후기 ""St. Louis Blues"" 등 이 작곡은 하바네라 리듬을 포함하고 재즈의 표준이 되었다.","{'word': '재즈', 'start_idx': 47, 'end_idx': 48, 'type': 'GEN'}","{'word': '핸디', 'start_idx': 0, 'end_idx': 1, 'type': 'ART'}",재즈,org
297,"핸디의 후기 ""St. Louis Blues"" 등 이 작곡은 하바네라 리듬을 포함하고 재즈의 표준이 되었다.","{'word': 'St. Louis Blues', 'start_idx': 8, 'end_idx': 22, 'type': 'POH'}","{'word': '핸디', 'start_idx': 0, 'end_idx': 1, 'type': 'ART'}",재즈,arb
298,"핸디의 후기 ""St. Louis Blues"" 등 이 작곡은 하바네라 리듬을 포함하고 재즈의 표준이 되었다.","{'word': 'St. Louis Blues', 'start_idx': 8, 'end_idx': 22, 'type': 'POH'}","{'word': '재즈', 'start_idx': 47, 'end_idx': 48, 'type': 'GEN'}",재즈,arb
299,"핸디의 후기 ""St. Louis Blues"" 등 이 작곡은 하바네라 리듬을 포함하고 재즈의 표준이 되었다.","{'word': '핸디', 'start_idx': 0, 'end_idx': 1, 'type': 'ART'}","{'word': '재즈', 'start_idx': 47, 'end_idx': 48, 'type': 'GEN'}",재즈,arb
300,1940년대 후반에 이르러 루이 암스트롱의 올스타즈 밴드가 선두적인 앙상블이 되었다.,"{'word': '루이 암스트롱', 'start_idx': 15, 'end_idx': 21, 'type': 'ART'}","{'word': '올스타즈 밴드', 'start_idx': 24, 'end_idx': 30, 'type': 'ART'}",재즈,org
301,1940년대 후반에 이르러 루이 암스트롱의 올스타즈 밴드가 선두적인 앙상블이 되었다.,"{'word': '1940년대', 'start_idx': 0, 'end_idx': 5, 'type': 'DAT'}","{'word': '올스타즈 밴드', 'start_idx': 24, 'end_idx': 30, 'type': 'ART'}",재즈,arb
302,1940년대 후반에 이르러 루이 암스트롱의 올스타즈 밴드가 선두적인 앙상블이 되었다.,"{'word': '1940년대', 'start_idx': 0, 'end_idx': 5, 'type': 'DAT'}","{'word': '루이 암스트롱', 'start_idx': 15, 'end_idx': 21, 'type': 'ART'}",재즈,arb
303,1940년대 후반에 이르러 루이 암스트롱의 올스타즈 밴드가 선두적인 앙상블이 되었다.,"{'word': '올스타즈 밴드', 'start_idx': 24, 'end_idx': 30, 'type': 'ART'}","{'word': '1940년대', 'start_idx': 0, 'end_idx': 5, 'type': 'DAT'}",재즈,arb
304,1940년대 후반에 이르러 루이 암스트롱의 올스타즈 밴드가 선두적인 앙상블이 되었다.,"{'word': '루이 암스트롱', 'start_idx': 15, 'end_idx': 21, 'type': 'ART'}","{'word': '1940년대', 'start_idx': 0, 'end_idx': 5, 'type': 'DAT'}",재즈,arb
305,프랑스 재즈의 대부분은 아프리카계 미국인 재즈와 프랑스 음악가들이 잘 훈련된 재즈 스타일의 조합이었다.,"{'word': '프랑스 재즈', 'start_idx': 0, 'end_idx': 5, 'type': 'GEN'}","{'word': '아프리카계 미국인 재즈', 'start_idx': 13, 'end_idx': 24, 'type': 'GEN'}",재즈,org
306,프랑스 재즈의 대부분은 아프리카계 미국인 재즈와 프랑스 음악가들이 잘 훈련된 재즈 스타일의 조합이었다.,"{'word': '프랑스', 'start_idx': 27, 'end_idx': 29, 'type': 'LOC'}","{'word': '아프리카계 미국인 재즈', 'start_idx': 13, 'end_idx': 24, 'type': 'GEN'}",재즈,arb
307,프랑스 재즈의 대부분은 아프리카계 미국인 재즈와 프랑스 음악가들이 잘 훈련된 재즈 스타일의 조합이었다.,"{'word': '프랑스', 'start_idx': 27, 'end_idx': 29, 'type': 'LOC'}","{'word': '재즈', 'start_idx': 43, 'end_idx': 44, 'type': 'GEN'}",재즈,arb
308,프랑스 재즈의 대부분은 아프리카계 미국인 재즈와 프랑스 음악가들이 잘 훈련된 재즈 스타일의 조합이었다.,"{'word': '프랑스', 'start_idx': 27, 'end_idx': 29, 'type': 'LOC'}","{'word': '프랑스 재즈', 'start_idx': 0, 'end_idx': 5, 'type': 'GEN'}",재즈,arb
309,프랑스 재즈의 대부분은 아프리카계 미국인 재즈와 프랑스 음악가들이 잘 훈련된 재즈 스타일의 조합이었다.,"{'word': '재즈', 'start_idx': 43, 'end_idx': 44, 'type': 'GEN'}","{'word': '프랑스', 'start_idx': 27, 'end_idx': 29, 'type': 'LOC'}",재즈,arb
310,프랑스 재즈의 대부분은 아프리카계 미국인 재즈와 프랑스 음악가들이 잘 훈련된 재즈 스타일의 조합이었다.,"{'word': '프랑스 재즈', 'start_idx': 0, 'end_idx': 5, 'type': 'GEN'}","{'word': '프랑스', 'start_idx': 27, 'end_idx': 29, 'type': 'LOC'}",재즈,arb
311,프랑스 재즈의 대부분은 아프리카계 미국인 재즈와 프랑스 음악가들이 잘 훈련된 재즈 스타일의 조합이었다.,"{'word': '아프리카계 미국인 재즈', 'start_idx': 13, 'end_idx': 24, 'type': 'GEN'}","{'word': '프랑스', 'start_idx': 27, 'end_idx': 29, 'type': 'LOC'}",재즈,arb
312,"핸디와 그의 밴드 멤버들은 블루스와 함께 자라지 않은 아프리카계 미국인 음악가들을 정식으로 훈련시켰지만, 그는 블루스를 더 큰 밴드 악기 형식에 적응시켜 대중음악 형식으로 배열할 수 있었다.","{'word': '블루스', 'start_idx': 15, 'end_idx': 17, 'type': 'GEN'}","{'word': '핸디', 'start_idx': 0, 'end_idx': 1, 'type': 'ART'}",재즈,org
313,"핸디와 그의 밴드 멤버들은 블루스와 함께 자라지 않은 아프리카계 미국인 음악가들을 정식으로 훈련시켰지만, 그는 블루스를 더 큰 밴드 악기 형식에 적응시켜 대중음악 형식으로 배열할 수 있었다.","{'word': '블루스', 'start_idx': 15, 'end_idx': 17, 'type': 'GEN'}","{'word': '블루스', 'start_idx': 62, 'end_idx': 64, 'type': 'GEN'}",재즈,arb
314,"핸디와 그의 밴드 멤버들은 블루스와 함께 자라지 않은 아프리카계 미국인 음악가들을 정식으로 훈련시켰지만, 그는 블루스를 더 큰 밴드 악기 형식에 적응시켜 대중음악 형식으로 배열할 수 있었다.","{'word': '블루스', 'start_idx': 62, 'end_idx': 64, 'type': 'GEN'}","{'word': '핸디', 'start_idx': 0, 'end_idx': 1, 'type': 'ART'}",재즈,arb
315,"핸디와 그의 밴드 멤버들은 블루스와 함께 자라지 않은 아프리카계 미국인 음악가들을 정식으로 훈련시켰지만, 그는 블루스를 더 큰 밴드 악기 형식에 적응시켜 대중음악 형식으로 배열할 수 있었다.","{'word': '핸디', 'start_idx': 0, 'end_idx': 1, 'type': 'ART'}","{'word': '블루스', 'start_idx': 15, 'end_idx': 17, 'type': 'GEN'}",재즈,arb
316,"핸디와 그의 밴드 멤버들은 블루스와 함께 자라지 않은 아프리카계 미국인 음악가들을 정식으로 훈련시켰지만, 그는 블루스를 더 큰 밴드 악기 형식에 적응시켜 대중음악 형식으로 배열할 수 있었다.","{'word': '핸디', 'start_idx': 0, 'end_idx': 1, 'type': 'ART'}","{'word': '블루스', 'start_idx': 62, 'end_idx': 64, 'type': 'GEN'}",재즈,arb
317,1865년 노예제 폐지는 해방된 아프리카계 미국인들의 교육에 새로운 기회를 가져다 주었다.,"{'word': '노예제 폐지', 'start_idx': 6, 'end_idx': 11, 'type': 'POH'}","{'word': '1865년', 'start_idx': 0, 'end_idx': 4, 'type': 'DAT'}",재즈,org
318,1865년 노예제 폐지는 해방된 아프리카계 미국인들의 교육에 새로운 기회를 가져다 주었다.,"{'word': '아프리카계 미국인', 'start_idx': 18, 'end_idx': 26, 'type': 'COM'}","{'word': '노예제 폐지', 'start_idx': 6, 'end_idx': 11, 'type': 'POH'}",재즈,arb
319,1865년 노예제 폐지는 해방된 아프리카계 미국인들의 교육에 새로운 기회를 가져다 주었다.,"{'word': '아프리카계 미국인', 'start_idx': 18, 'end_idx': 26, 'type': 'COM'}","{'word': '1865년', 'start_idx': 0, 'end_idx': 4, 'type': 'DAT'}",재즈,arb
320,1865년 노예제 폐지는 해방된 아프리카계 미국인들의 교육에 새로운 기회를 가져다 주었다.,"{'word': '1865년', 'start_idx': 0, 'end_idx': 4, 'type': 'DAT'}","{'word': '아프리카계 미국인', 'start_idx': 18, 'end_idx': 26, 'type': 'COM'}",재즈,arb
321,1865년 노예제 폐지는 해방된 아프리카계 미국인들의 교육에 새로운 기회를 가져다 주었다.,"{'word': '1865년', 'start_idx': 0, 'end_idx': 4, 'type': 'DAT'}","{'word': '노예제 폐지', 'start_idx': 6, 'end_idx': 11, 'type': 'POH'}",재즈,arb
322,1865년 노예제 폐지는 해방된 아프리카계 미국인들의 교육에 새로운 기회를 가져다 주었다.,"{'word': '노예제 폐지', 'start_idx': 6, 'end_idx': 11, 'type': 'POH'}","{'word': '아프리카계 미국인', 'start_idx': 18, 'end_idx': 26, 'type': 'COM'}",재즈,arb
323,"화이트맨의 성공은 하인스(1928년 시카고의 그랜드 테라스 카페에서 시작), 듀크 엘링턴(1927년 할렘의 코튼 클럽에서 시작), 리오넬 햄튼, 플레처 헨더슨, 클로드 홉킨스, 돈 레드먼 등 흑인들의 재즈를 발전시키는 계기가 됐다.","{'word': '흑인들의 재즈', 'start_idx': 107, 'end_idx': 113, 'type': 'GEN'}","{'word': '하인스', 'start_idx': 10, 'end_idx': 12, 'type': 'ART'}",재즈,org
324,"화이트맨의 성공은 하인스(1928년 시카고의 그랜드 테라스 카페에서 시작), 듀크 엘링턴(1927년 할렘의 코튼 클럽에서 시작), 리오넬 햄튼, 플레처 헨더슨, 클로드 홉킨스, 돈 레드먼 등 흑인들의 재즈를 발전시키는 계기가 됐다.","{'word': '흑인들의 재즈', 'start_idx': 107, 'end_idx': 113, 'type': 'GEN'}","{'word': '듀크 엘링턴', 'start_idx': 43, 'end_idx': 48, 'type': 'ART'}",재즈,org
325,"화이트맨의 성공은 하인스(1928년 시카고의 그랜드 테라스 카페에서 시작), 듀크 엘링턴(1927년 할렘의 코튼 클럽에서 시작), 리오넬 햄튼, 플레처 헨더슨, 클로드 홉킨스, 돈 레드먼 등 흑인들의 재즈를 발전시키는 계기가 됐다.","{'word': '흑인들의 재즈', 'start_idx': 107, 'end_idx': 113, 'type': 'GEN'}","{'word': '리오넬 햄튼', 'start_idx': 73, 'end_idx': 78, 'type': 'ART'}",재즈,org
326,"화이트맨의 성공은 하인스(1928년 시카고의 그랜드 테라스 카페에서 시작), 듀크 엘링턴(1927년 할렘의 코튼 클럽에서 시작), 리오넬 햄튼, 플레처 헨더슨, 클로드 홉킨스, 돈 레드먼 등 흑인들의 재즈를 발전시키는 계기가 됐다.","{'word': '흑인들의 재즈', 'start_idx': 107, 'end_idx': 113, 'type': 'GEN'}","{'word': '플레처 헨더슨', 'start_idx': 81, 'end_idx': 87, 'type': 'ART'}",재즈,org
327,"화이트맨의 성공은 하인스(1928년 시카고의 그랜드 테라스 카페에서 시작), 듀크 엘링턴(1927년 할렘의 코튼 클럽에서 시작), 리오넬 햄튼, 플레처 헨더슨, 클로드 홉킨스, 돈 레드먼 등 흑인들의 재즈를 발전시키는 계기가 됐다.","{'word': '흑인들의 재즈', 'start_idx': 107, 'end_idx': 113, 'type': 'GEN'}","{'word': '클로드 홉킨스', 'start_idx': 90, 'end_idx': 96, 'type': 'ART'}",재즈,org
328,"화이트맨의 성공은 하인스(1928년 시카고의 그랜드 테라스 카페에서 시작), 듀크 엘링턴(1927년 할렘의 코튼 클럽에서 시작), 리오넬 햄튼, 플레처 헨더슨, 클로드 홉킨스, 돈 레드먼 등 흑인들의 재즈를 발전시키는 계기가 됐다.","{'word': '흑인들의 재즈', 'start_idx': 107, 'end_idx': 113, 'type': 'GEN'}","{'word': '돈 레드먼', 'start_idx': 99, 'end_idx': 103, 'type': 'ART'}",재즈,org
329,"화이트맨의 성공은 하인스(1928년 시카고의 그랜드 테라스 카페에서 시작), 듀크 엘링턴(1927년 할렘의 코튼 클럽에서 시작), 리오넬 햄튼, 플레처 헨더슨, 클로드 홉킨스, 돈 레드먼 등 흑인들의 재즈를 발전시키는 계기가 됐다.","{'word': '시카고', 'start_idx': 20, 'end_idx': 22, 'type': 'LOC'}","{'word': '리오넬 햄튼', 'start_idx': 73, 'end_idx': 78, 'type': 'ART'}",재즈,arb
330,"화이트맨의 성공은 하인스(1928년 시카고의 그랜드 테라스 카페에서 시작), 듀크 엘링턴(1927년 할렘의 코튼 클럽에서 시작), 리오넬 햄튼, 플레처 헨더슨, 클로드 홉킨스, 돈 레드먼 등 흑인들의 재즈를 발전시키는 계기가 됐다.","{'word': '할렘', 'start_idx': 56, 'end_idx': 57, 'type': 'LOC'}","{'word': '1928년', 'start_idx': 14, 'end_idx': 18, 'type': 'DAT'}",재즈,arb
331,"화이트맨의 성공은 하인스(1928년 시카고의 그랜드 테라스 카페에서 시작), 듀크 엘링턴(1927년 할렘의 코튼 클럽에서 시작), 리오넬 햄튼, 플레처 헨더슨, 클로드 홉킨스, 돈 레드먼 등 흑인들의 재즈를 발전시키는 계기가 됐다.","{'word': '시카고', 'start_idx': 20, 'end_idx': 22, 'type': 'LOC'}","{'word': '화이트맨', 'start_idx': 0, 'end_idx': 3, 'type': 'ART'}",재즈,arb
332,"화이트맨의 성공은 하인스(1928년 시카고의 그랜드 테라스 카페에서 시작), 듀크 엘링턴(1927년 할렘의 코튼 클럽에서 시작), 리오넬 햄튼, 플레처 헨더슨, 클로드 홉킨스, 돈 레드먼 등 흑인들의 재즈를 발전시키는 계기가 됐다.","{'word': '1927년', 'start_idx': 50, 'end_idx': 54, 'type': 'DAT'}","{'word': '흑인들의 재즈', 'start_idx': 107, 'end_idx': 113, 'type': 'GEN'}",재즈,arb
333,"화이트맨의 성공은 하인스(1928년 시카고의 그랜드 테라스 카페에서 시작), 듀크 엘링턴(1927년 할렘의 코튼 클럽에서 시작), 리오넬 햄튼, 플레처 헨더슨, 클로드 홉킨스, 돈 레드먼 등 흑인들의 재즈를 발전시키는 계기가 됐다.","{'word': '1928년', 'start_idx': 14, 'end_idx': 18, 'type': 'DAT'}","{'word': '흑인들의 재즈', 'start_idx': 107, 'end_idx': 113, 'type': 'GEN'}",재즈,arb
