id,sentence,subject_entity,object_entity,relation
606,"주요 작품으로는 30년대 중후반 트로트의 주류화를 결정한 이난영의 《목포의 눈물》이나 남인수의 《애수의 소야곡》, 《감격시대》 이래 황금심의 《알뜰한 당신》이나 김정구의 《눈물 젖은 두만강》 등이 있다.","{'word': '김정구', 'start_idx': 90, 'end_idx': 92, 'type': 'ART'}","{'word': '황금심', 'start_idx': 74, 'end_idx': 76, 'type': 'ART'}",None
607,"주요 작품으로는 30년대 중후반 트로트의 주류화를 결정한 이난영의 《목포의 눈물》이나 남인수의 《애수의 소야곡》, 《감격시대》 이래 황금심의 《알뜰한 당신》이나 김정구의 《눈물 젖은 두만강》 등이 있다.","{'word': '목포의 눈물', 'start_idx': 38, 'end_idx': 43, 'type': 'POH'}","{'word': '이난영', 'start_idx': 32, 'end_idx': 34, 'type': 'ART'}",None
608,"주요 작품으로는 30년대 중후반 트로트의 주류화를 결정한 이난영의 《목포의 눈물》이나 남인수의 《애수의 소야곡》, 《감격시대》 이래 황금심의 《알뜰한 당신》이나 김정구의 《눈물 젖은 두만강》 등이 있다.","{'word': '트로트', 'start_idx': 18, 'end_idx': 20, 'type': 'GEN'}","{'word': '남인수', 'start_idx': 48, 'end_idx': 50, 'type': 'ART'}",None
610,1980년 대 후반에는 트로트의 최고 정점을 찍는 시기였다.,"{'word': '트로트', 'start_idx': 13, 'end_idx': 15, 'type': 'GEN'}","{'word': '1980년 대 후반', 'start_idx': 0, 'end_idx': 9, 'type': 'DAT'}",None
615,1982년에 설운도는 KBS 신인탄생으로 데뷔하였고 데뷔곡 《잃어버린 30년》이 이산가족 찾기 운동의 주제가로 쓰여 많은 사랑을 받았다.,"{'word': '잃어버린 30년', 'start_idx': 34, 'end_idx': 41, 'type': 'POH'}","{'word': '설운도', 'start_idx': 7, 'end_idx': 9, 'type': 'ART'}",None
619,"특히 정통 트로트에 타장르의 음악과 결합시켜 트로트를 재조명하는 음악 프로그램 〈트로트 엑스〉가 2014년에 방송되었으며, 2019년부터 TV조선에서 〈내일은 미스트롯〉(여성)와 〈내일은 미스터트롯〉(남성)을 시즌제 방송하여, 트롯 열풍이 선풍적으로 인기를 얻었다.","{'word': '트로트', 'start_idx': 25, 'end_idx': 27, 'type': 'GEN'}","{'word': '2019년', 'start_idx': 69, 'end_idx': 73, 'type': 'DAT'}",None
626,"또한 1961년은 한명숙이 발표한 《노란 샤쓰의 사나이》가 크게 인기를 끌었으며, 프랑스의 샹송 가수 이베트 지로나 일본의 하마무라 미치코 등이 리메이크하면서 대한민국 뿐만 아니라 동남아시아권까지 크게 유행하기도 하였다.","{'word': '샹송', 'start_idx': 51, 'end_idx': 52, 'type': 'GEN'}","{'word': '프랑스', 'start_idx': 46, 'end_idx': 48, 'type': 'LOC'}",None
633,"주현미는 약사 출신으로 제 2회 강변가요제로 데뷔 하여 《비내리는 영동교》, 《울면서 후회하네》,《눈물의 부르스》등을 히트 시켜 1988년, 《신사동 그 사람》으로 MBC 10대 가수상, 제18회 KBS 가요대상 대상, 제 3회 골든 디스크 대상을 수상 하였다.","{'word': '주현미', 'start_idx': 0, 'end_idx': 2, 'type': 'ART'}","{'word': '눈물의 부르스', 'start_idx': 55, 'end_idx': 61, 'type': 'POH'}",None
635,"하지만 트로트 음악은 아직까지 어른들의 노래 (일명: 성인가요), 시대에 뒤떨어진 노래 등으로 인식 되어 중견층들에게 국한되어 왔다. ","{'word': '트로트 음악', 'start_idx': 4, 'end_idx': 9, 'type': 'GEN'}","{'word': '성인가요', 'start_idx': 30, 'end_idx': 33, 'type': 'GEN'}",None
639,1990년대 중반에 댄스가수였던 김혜연이 등장하여 기존의 정통 트로트에 여러 음악적 요소를 가미 시킨 세미 트로트를 선보였다.,"{'word': '정통 트로트', 'start_idx': 32, 'end_idx': 37, 'type': 'GEN'}","{'word': '세미 트로트', 'start_idx': 57, 'end_idx': 62, 'type': 'GEN'}",None
642,"문주란은 〈공항의 이별〉, 〈공항의 부는 바람〉, 〈공항 대합실〉 등 공항 시리즈가 인기를 얻었다.","{'word': '문주란', 'start_idx': 0, 'end_idx': 2, 'type': 'ART'}","{'word': '공항의 부는 바람', 'start_idx': 16, 'end_idx': 24, 'type': 'POH'}",None
645,"하지만 정통 트로트 계보도 이어 가고 있는데 대표적으로 주현미, 문희옥, 김용임, 유지나 등이 있다.","{'word': '유지나', 'start_idx': 46, 'end_idx': 48, 'type': 'ART'}","{'word': '김용임', 'start_idx': 41, 'end_idx': 43, 'type': 'ART'}",None
646,"하지만 정통 트로트 계보도 이어 가고 있는데 대표적으로 주현미, 문희옥, 김용임, 유지나 등이 있다.","{'word': '정통 트로트', 'start_idx': 4, 'end_idx': 9, 'type': 'GEN'}","{'word': '유지나', 'start_idx': 46, 'end_idx': 48, 'type': 'ART'}",None
652,현철은 1989년에 《봉선화 연정》으로 KBS 가요대상 본상을 수상하면서 트로트 황제의 위력을 전국에 전파 시키기도 했다.,"{'word': '트로트', 'start_idx': 41, 'end_idx': 43, 'type': 'GEN'}","{'word': '봉선화 연정', 'start_idx': 12, 'end_idx': 17, 'type': 'POH'}",None
661,"1922년 ∼ 1930년 사이 《사의 찬미》의 윤심덕을 비롯해 《낙화유수》(김서정 작사/작곡)의 이정숙과 《봄노래 부르자》(김서정 작사/작곡)의 채규엽 및 세동무의 채동원, 그리고 《암로(暗路)》의 김연실 등이 대표적인 가수였다.","{'word': '채동원', 'start_idx': 92, 'end_idx': 94, 'type': 'ART'}","{'word': '사의 찬미', 'start_idx': 18, 'end_idx': 22, 'type': 'POH'}",None
662,"1922년 ∼ 1930년 사이 《사의 찬미》의 윤심덕을 비롯해 《낙화유수》(김서정 작사/작곡)의 이정숙과 《봄노래 부르자》(김서정 작사/작곡)의 채규엽 및 세동무의 채동원, 그리고 《암로(暗路)》의 김연실 등이 대표적인 가수였다.","{'word': '暗路', 'start_idx': 105, 'end_idx': 106, 'type': 'POH'}","{'word': '1922년 ∼ 1930년 사이', 'start_idx': 0, 'end_idx': 15, 'type': 'DAT'}",None
670,"1977년에는 그룹사운드 '히식스', '최헌과 검은나비' 등을 결성 해 보컬과 기타리스트로 활동 하던 최헌의 《오동잎》이 후반에 히트 하였고 이성애가 일본에서 데뷔 하면서 트로트를 소개 했다.","{'word': '트로트', 'start_idx': 96, 'end_idx': 98, 'type': 'GEN'}","{'word': '최헌과 검은나비', 'start_idx': 22, 'end_idx': 29, 'type': 'POH'}",None
671,"1977년에는 그룹사운드 '히식스', '최헌과 검은나비' 등을 결성 해 보컬과 기타리스트로 활동 하던 최헌의 《오동잎》이 후반에 히트 하였고 이성애가 일본에서 데뷔 하면서 트로트를 소개 했다.","{'word': '히식스', 'start_idx': 15, 'end_idx': 17, 'type': 'POH'}","{'word': '이성애', 'start_idx': 79, 'end_idx': 81, 'type': 'ART'}",None
677,배일호는 농민 출신의 가수로 《신토불이》를 불러 한국산 농산물을 홍보하는 계기가 되어 한동안 코리아 드림 열풍이 불기도 했다.,"{'word': '신토불이', 'start_idx': 17, 'end_idx': 20, 'type': 'POH'}","{'word': '배일호', 'start_idx': 0, 'end_idx': 2, 'type': 'ART'}",None
679,"이후 조용필이나 김연자, 계은숙 등의 가수가 일본에서 활동 하는 계기가 되었고, 많은 트로트 곡이 히트 하기도 했다.","{'word': '트로트', 'start_idx': 48, 'end_idx': 50, 'type': 'GEN'}","{'word': '김연자', 'start_idx': 9, 'end_idx': 11, 'type': 'ART'}",None
683,2006년에는 박현빈이 《곤드레만드레》로 트로트계 신예로 부상 하면서 이 세 가수는 트로트계 새로운 3인자로 급부상했다.,"{'word': '곤드레만드레', 'start_idx': 14, 'end_idx': 19, 'type': 'POH'}","{'word': '박현빈', 'start_idx': 8, 'end_idx': 10, 'type': 'ART'}",None
688,"1970년 대에는 신인 가수였던 남진, 나훈아가 라이벌 2인 체제를 이루어 대한민국 가요계를 주름 잡았다. 이 시기에는 통기타 가수, 포크송 가수 등 여러 장르의 가수들이 대거 등장 하였지만 트로트 가수였던 남진, 나훈아의 인기가 더 많았기 때문에 트로트가 아직까지 장악하고 있었다.","{'word': '포크송', 'start_idx': 75, 'end_idx': 77, 'type': 'GEN'}","{'word': '트로트', 'start_idx': 139, 'end_idx': 141, 'type': 'GEN'}",None
695,"1970년대 말에 조용필이라는 대형 가수가 등장 하여 《미워 미워 미워》, 《일편단심 민들레야》 등의 트로트 가요를 히트 시켰다. 이 시기에도 다양한 국내 음악들이 자리 잡고 있었으나 무엇보다 트로트가 주류를 이루었다.","{'word': '트로트', 'start_idx': 57, 'end_idx': 59, 'type': 'GEN'}","{'word': '미워 미워 미워', 'start_idx': 31, 'end_idx': 38, 'type': 'POH'}",None
699,"특히 트로트계 여성 가수들이 대거 등장하였는데 김수희, 심수봉, 주현미가 대표적이다.","{'word': '주현미', 'start_idx': 36, 'end_idx': 38, 'type': 'ART'}","{'word': '심수봉', 'start_idx': 31, 'end_idx': 33, 'type': 'ART'}",None
704,"1967년에는 남진이 부른 《가슴 아프게》가 크게 히트했고, 같은 해에는 그의 라이벌이자 후일 국민가수로 불리는 나훈아가 데뷔하기도 했다.","{'word': '가슴 아프게', 'start_idx': 16, 'end_idx': 21, 'type': 'POH'}","{'word': '나훈아', 'start_idx': 63, 'end_idx': 65, 'type': 'ART'}",None
710,"1980년대 말에 미국에서 귀국하여 대성공을 이뤄낸 송대관과 태진아는 트로트 신예로 급상승한 설운도, 오랜 무명시절을 거쳐 인기를 얻은 현철과 함께 트로트 사국시대를 형성하여 트로트 음악의 부활을 주도하였다.","{'word': '트로트', 'start_idx': 39, 'end_idx': 41, 'type': 'GEN'}","{'word': '태진아', 'start_idx': 34, 'end_idx': 36, 'type': 'ART'}",None
712,미8군 무대에서 활동하다가 데뷔한 현미의 《밤안개》가 인기를 끌었다.,"{'word': '밤안개', 'start_idx': 24, 'end_idx': 26, 'type': 'POH'}","{'word': '현미', 'start_idx': 19, 'end_idx': 20, 'type': 'ART'}",None
719,"1987년에는 당시 여고생이던 문희옥이 《사투리 디스코 메들리》로 360만 장을 판매하는 경이적인 기록을 세우면서 데뷔했으며, 1989년에는 당시에 새로운 도시로 떠오르던 남서울 영동을 노래 한 《사랑의 거리》를 발표했다.","{'word': '사랑의 거리', 'start_idx': 110, 'end_idx': 115, 'type': 'POH'}","{'word': '1987년', 'start_idx': 0, 'end_idx': 4, 'type': 'DAT'}",None
720,"또한 트로트는 왈츠, 블루스, 탱고, 맘보, 룸바, 부기우기 등과 더불어 ‘리듬’의 하나로 간주 돼 악보 앞에 씌어 있는 것을 알 수 있다.","{'word': '탱고', 'start_idx': 17, 'end_idx': 18, 'type': 'GEN'}","{'word': '트로트', 'start_idx': 3, 'end_idx': 5, 'type': 'GEN'}",None
726,"김수희는 작곡가 출신으로 미8군 부대에서 '블랙켓츠'의 보컬로 활동하여 《남포동 부르스》, 《멍에》, 《잃어버린 정》 등 느린 곡조의 트로트를 히트 시켰고 다양한 창법을 트로트에 접목시키기도 하였다.","{'word': '트로트', 'start_idx': 75, 'end_idx': 77, 'type': 'GEN'}","{'word': '블랙켓츠', 'start_idx': 24, 'end_idx': 27, 'type': 'ART'}",None
727,"김수희는 작곡가 출신으로 미8군 부대에서 '블랙켓츠'의 보컬로 활동하여 《남포동 부르스》, 《멍에》, 《잃어버린 정》 등 느린 곡조의 트로트를 히트 시켰고 다양한 창법을 트로트에 접목시키기도 하였다.","{'word': '남포동 부르스', 'start_idx': 41, 'end_idx': 47, 'type': 'POH'}","{'word': '블랙켓츠', 'start_idx': 24, 'end_idx': 27, 'type': 'ART'}",None
731,문성재는 1982년에 《부산 갈매기》를 불렀고 이 노래는 롯데 자이언츠 야구대표팀의 응원가로 쓰이면서 더욱 히트하였다.,"{'word': '문성재', 'start_idx': 0, 'end_idx': 2, 'type': 'ART'}","{'word': '부산 갈매기', 'start_idx': 13, 'end_idx': 18, 'type': 'POH'}",None
732,김혜연이 새로운 세미 트로트를 시도하게 되면서 대부분의 트로트 가수들은 정통 트로트에서 벗어 나 트로트와 여러 장르의 음악을 접목시킨 세미 트로트가 번성하기 시작하면서 트로트의 다변화를 이끌고 있다. ,"{'word': '트로트', 'start_idx': 94, 'end_idx': 96, 'type': 'GEN'}","{'word': '세미 트로트', 'start_idx': 75, 'end_idx': 80, 'type': 'GEN'}",None
735,김혜연이 새로운 세미 트로트를 시도하게 되면서 대부분의 트로트 가수들은 정통 트로트에서 벗어 나 트로트와 여러 장르의 음악을 접목시킨 세미 트로트가 번성하기 시작하면서 트로트의 다변화를 이끌고 있다. ,"{'word': '정통 트로트', 'start_idx': 40, 'end_idx': 45, 'type': 'GEN'}","{'word': '김혜연', 'start_idx': 0, 'end_idx': 2, 'type': 'ART'}",None
737,또한 김신영이 트로트 가수 둘째 이모 김다비로 인기를 얻었다. ,"{'word': '김신영', 'start_idx': 3, 'end_idx': 5, 'type': 'ART'}","{'word': '김다비', 'start_idx': 21, 'end_idx': 23, 'type': 'ART'}",None
742,그리고 2005년에 박상철이 발표한 《무조건》은 남성들이 노래방에서 아님 회식 자리 등 여러 행사에서 선곡되는 트로트곡 1위로 자리 잡았다.,"{'word': '트로트', 'start_idx': 62, 'end_idx': 64, 'type': 'GEN'}","{'word': '무조건', 'start_idx': 21, 'end_idx': 23, 'type': 'POH'}",None
749,1975년에는 송대관이 직접 작사한 《해뜰날》이 많은 사랑을 받아 가수왕에 등극 하기도 하였고 1976년에는 조용필의 《돌아와요 부산항에》가 크게 히트 하면서 트로트의 영향력을 행사 했다.,"{'word': '트로트', 'start_idx': 89, 'end_idx': 91, 'type': 'GEN'}","{'word': '돌아와요 부산항에', 'start_idx': 67, 'end_idx': 75, 'type': 'POH'}",None
757,"그런가 하면 자매 가수들도 많은 활동을 했는데 《워싱턴 광장》, 《울릉도 트위스트》등을 부른 정씨스터즈를 비롯 해 《남성 금지구역》, 《화진포에서 맺은 사랑》등을 부른 이씨스터즈, 《마포종점》, 《삼천포 아가씨》등을 부른 은방울 자매가 유명하다.","{'word': '은방울 자매', 'start_idx': 124, 'end_idx': 129, 'type': 'ART'}","{'word': '이씨스터즈', 'start_idx': 94, 'end_idx': 98, 'type': 'ART'}",None
758,"그런가 하면 자매 가수들도 많은 활동을 했는데 《워싱턴 광장》, 《울릉도 트위스트》등을 부른 정씨스터즈를 비롯 해 《남성 금지구역》, 《화진포에서 맺은 사랑》등을 부른 이씨스터즈, 《마포종점》, 《삼천포 아가씨》등을 부른 은방울 자매가 유명하다.","{'word': '워싱턴 광장', 'start_idx': 27, 'end_idx': 32, 'type': 'POH'}","{'word': '이씨스터즈', 'start_idx': 94, 'end_idx': 98, 'type': 'ART'}",None
761,"김혜연은 《서울 대전 대구 부산》으로 ""서울 대전 대구 부산 열풍"" 을 일으켜 젊은 층들을 확보하며 신세대 트로트 가수로 자리 잡았다.","{'word': '김혜연', 'start_idx': 0, 'end_idx': 2, 'type': 'ART'}","{'word': '서울 대전 대구 부산', 'start_idx': 6, 'end_idx': 16, 'type': 'POH'}",None
762,"김혜연은 《서울 대전 대구 부산》으로 ""서울 대전 대구 부산 열풍"" 을 일으켜 젊은 층들을 확보하며 신세대 트로트 가수로 자리 잡았다.","{'word': '트로트', 'start_idx': 60, 'end_idx': 62, 'type': 'GEN'}","{'word': '서울 대전 대구 부산', 'start_idx': 6, 'end_idx': 16, 'type': 'POH'}",None
766,그리고 태진아는 임종수가 작곡 한 《옥경이》로 가수로써의 두 번째 데뷔를 하였고 가요차트에서 상위권을 차지 하고 전성기를 맞이 하였다.,"{'word': '태진아', 'start_idx': 4, 'end_idx': 6, 'type': 'ART'}","{'word': '옥경이', 'start_idx': 20, 'end_idx': 22, 'type': 'POH'}",None
770,"심수봉은 제2회 대학가요제에서 처음으로 트로트로 출전해 입상 한 계기로 데뷔 한 대한민국의 대표적인 싱어송라이터였고 《당신은 누구시길래》, 《무궁화》, 《사랑밖엔 난 몰라》 등 자작곡들을 히트 시켰는데 1984년, 《남자는 배 여자는 항구》는 2만 여장의 음반 판매량을 기록하였다.","{'word': '무궁화', 'start_idx': 79, 'end_idx': 81, 'type': 'POH'}","{'word': '심수봉', 'start_idx': 0, 'end_idx': 2, 'type': 'ART'}",None
775,"한편, 여성 가수들 중에서 서울 시스터즈로 데뷔했던 방실이가 솔로 가수로 전향하여 음반을 낸 《서울탱고》가 가요계 정상권을 차지하며 트로트의 위상을 떨쳤다.","{'word': '트로트', 'start_idx': 74, 'end_idx': 76, 'type': 'GEN'}","{'word': '서울탱고', 'start_idx': 53, 'end_idx': 56, 'type': 'POH'}",None
783,"또한 트로트는 미국의 춤곡인 폭스트롯(영어: Foxtrot)이 트로트의 어원이며, 기존의 동양 전통 음악과 미국, 유럽 국가들의 다양한 음악들이 혼합하여 탄생했다.","{'word': '동양 전통 음악', 'start_idx': 50, 'end_idx': 57, 'type': 'GEN'}","{'word': 'Foxtrot', 'start_idx': 25, 'end_idx': 31, 'type': 'POH'}",None
